Dreamfactory,2019,TV-PG,125,"https://m.media-amazon.com/images/M/MV5BMmVmNWQ5NzQtYmU5Ny00Y2NhLWE5MWYtZjk0MTQ2OGFmNzQwXkEyXkFqcGdeQXVyMTk0NDAyNTA@._V1_QL75_UY281_CR5,0,190,281_.jpg",,"Comedy, Drama, Romance",6.5,2100,Germany,Martin Schreier,"Arend Remmers, Martin Schreier, Tom Zickler","Emilia Schüle, Svenja Jung, Ken Duken, Heiner Lauterbach, Nikolai Kinski, Anatole Taubman, Dennis Mojen, Milton Welsh, Lenn Kudrjawizki, Oliver Korittke, Wilfried Hochholdinger, Michael Kavalus, Thomas Heinze, Yevgeni Sitokhin, Ellenie Salvo González, Lea Faßbender, Michael Gwisdek, Franziska Traub",A romantic drama set in 1961 that follows a young studio extra's ambitious efforts to reunite with the French girl he loves after being separated by the construction of the Berlin Wall.,,906193
100,2019,Not Rated,141,"https://m.media-amazon.com/images/M/MV5BMTFlMDNlOTItMzBlZC00NzJmLWJkMTAtOGMzM2M2YmUzY2FiXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY281_CR31,0,190,281_.jpg",,Action,6.5,1500,India,Sam Anton,Sam Anton,"Atharvaa Murali, Hansika Motwani, Radha Ravi, Yogi Babu, Saravanan, Cheenu Mohan, Nirosha, Aadukalam Naren, Mahanadhi Shankar, Sivakumar, Mime Gopi, Vijay Kumar Rajendran, Harija, Swaminathan, Kadhal Kannan, Mahesh, Vijay Varadharaj, Raj Ayyappa","A young cop, who works in a police control room, tries to solve the mysterious case of a kidnapped girl.",,7365
The Box,2021,1h 34m,94,"https://m.media-amazon.com/images/M/MV5BNDNkODA0YTgtNzNhNC00NWM2LWI0OGItMDEzNDI5ZmQ1Nzc1XkEyXkFqcGdeQXVyMTMwNjAwNjQx._V1_QL75_UY281_CR3,0,190,281_.jpg",,"Drama, Music, Musical",6.5,3800,South Korea,Yang Jeong-Woong,Yang Jeong-Woong,"Dal Hwan Cho, Hwa-Jung Lee, Chan-Yeol Park","A music producer fallen from grace finds an artist - Ji Hoon who has everything needed to make it big and discovers the one thing holding him back, paralyzing stage fright.",,997182
The Amazing Johnathan Documentary,2019,1h 31m,91,"https://m.media-amazon.com/images/M/MV5BNTUzM2JmMWUtNGY3YS00MjcxLWJhODktNjdiNjBmZTFmYTRiXkEyXkFqcGdeQXVyMDc4NDYwOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,Documentary,6.5,1700,United States,Benjamin Berman,"Clark Baker, Benjamin Berman, Joshua Cohen","The Amazing Johnathan, Eric André, Criss Angel, Benjamin Berman, Bruce Block, Simon Chinn, Mr. Electric, Judy Gold, Penn Jillette, Max Maven, Jon Mugar, Chadd Smith, Anastasia Synn, Doreen Szeles, Doug Szeles, Chad S. Taylor, ""Scott Carrot Top Thompson"", ""Weird Al Yankovic""","What begins as a documentary following the final tour of a dying magician - ""The Amazing Johnathan"" - becomes an unexpected and increasingly bizarre journey as the filmmaker struggles to separate truth from illusion.",,27682
The County,2021,1h 32m,92,"https://m.media-amazon.com/images/M/MV5BZmUyYTljNzQtYzk4NC00OWIxLTk3MDQtOTM4ZGJiZGZmYjNjXkEyXkFqcGdeQXVyMTM4NTIzMTM@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Comedy, Drama",6.5,1600,Iceland,Grímur Hákonarson,Grímur Hákonarson,"Arndís Hrönn Egilsdóttir, Sveinn Ólafur Gunnarsson, Ævar Þór Benediktsson, Þorsteinn Gunnar Bjarnason, Daniel Hans Erlendsson, Hafdís Helga Helgadóttir, Siggi Holm, Alfrun Rose, Sigurður Sigurjónsson, Hannes Óli Ágústsson, Hinrik Ólafsson, Þorsteinn Bachmann, Edda Björg Eyjólfsdóttir, Ingrid Jónsdóttir, Hjörtur Jóhann Jónsson, Steinn Ármann Magnússon, Rakel Ýr Stefánsdóttir, Guðmundur Ólafsson",A widowed farmer begins a new life on her own terms by fighting against corruption and injustice in her community.,,190655
Zero Zone,2020,1h 38m,98,"https://m.media-amazon.com/images/M/MV5BN2Y0MDhmYTQtYjc0ZC00MmVkLWI5YWItNTNlYjQ2ZmFlNzQxXkEyXkFqcGdeQXVyMzk3OTUyMDY@._V1_QL75_UY281_CR5,0,190,281_.jpg",,"Action, Drama",6.5,1300,Turkey,Kadri Beran Taskin,,"Savas Satis, Onur Akbay, Burak Akyüz, Cengiz Yurdutek, Mehmet Elmas, Salih Inci, Ceyhun Tutal, Zafer Altun, Hakan Aydin, Ibrahim Coskun, Hiro Hami, Vedat Karahan, Melih Konus, Emrullah Sürmeli","The gang leader Savas from Adana, with his close friends Cihat and Azad, left behind the illegitimate life he lived in and settled in Izmir with his new identities and opened a car wash. They brought Cengo and Burak to the head of jobs and neighborhoods in Adana. Cengo and Burak ... Read all",,2536753
420 IPC,2021,1h 38m,98,"https://m.media-amazon.com/images/M/MV5BYmQ5NjM3MjUtNjkyOS00NWMyLWE2YjgtOWI1NzIzYmI5NjljXkEyXkFqcGdeQXVyMTIzMzg0MTM2._V1_QL75_UY281_CR18,0,190,281_.jpg",,Crime,6.5,1400,India,Manish Gupta,Manish Gupta,"Rohan Mehra, Vinay Pathak, Ranvir Shorey, Gul Panag, Arif Zakaria, Nishit Broker, Vidhi Chitalia, Siddhesh Deshmukh, Hemant K Gaur, Ashish Gokhale, Sanjay Gurbaxani, Madhvendra Jha, Muskaan Khubchandani, Akash Sinha, Shivraj Walvekar","In this ZEE5 Original film, CA Keswani is arrested for bank fraud and forgery. Keswani hires Birbal, a lawyer, to fight his case, but Birbal realises that there's more to it than meets the eye.",,
Helmet,2021,1h 44m,104,"https://m.media-amazon.com/images/M/MV5BYWFhZmNlZjAtMDViNi00ZmNkLTk4YzktY2RlNzM2NTIwYzE0XkEyXkFqcGdeQXVyMTIzMzg0MTM2._V1_QL75_UY281_CR1,0,190,281_.jpg",,"Comedy, Drama",6.5,3400,India,Satram Ramani,"Gopal Mudhane, Satram Ramani, Rohan Shankar","Aparshakti Khurana, Abhishek Banerjee, Ashish Verma, Pranutan Bahl, Puneet Singh, Sharib Hashmi, Deepankar Jain, Anurita Jha, Jameel Khan, Kundan Kumar, Shruti Pandey, Ranjan Raj, Rohan Shankar, Pavneet Singh, Vikram Singh Sodha, Usha Rani Tandey, Rohit Tiwari, Jayshankar Tripathi","A quirky comedy from the heartland of India, it touches upon a topic that is considered embarrassing for most people in India and will showcase the same in a hilariously entertaining manner.",,
Szia Életem!,2022,1h 54m,114,"https://m.media-amazon.com/images/M/MV5BZGE2Y2JjMDItYmFmMC00MWRiLTgyMjEtNDJiMTdlZDkwODcyXkEyXkFqcGdeQXVyMTM0Mjc1MDYw._V1_QL75_UY281_CR0,0,190,281_.jpg",,Comedy,6.5,1100,Hungary,Gábor Rohonyi,"Csaba Vékes, Csaba Vékes","Szabolcs Thuróczy, Mór Pásztor-Várady, Juli Básti, Ferenc Elek, László Katona, László Keszég, Diána Magdolna Kiss, Krisztián Kovács, Patricia Kovács, Péter Lecsö, Judit Meszléry, Áron Mezei, Zoltán Mucsi, Márk Márfi, Ilona Nagy, Anna Pálmai, Péter Scherer, Balázs Szabó",A burnt-out writer's life is turned upside down when his never-before-seen son walks into his life.,,256908
Murder by the Coast,2021,TV-MA,88,"https://m.media-amazon.com/images/M/MV5BODk0NWE4ZmQtMjdhYi00NTRlLWI2ZWYtMjVlNzRmMzJkZmEwXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UY281_CR18,0,190,281_.jpg",,"Documentary, Crime, History",6.5,2400,Spain,,,,"In 1999, teen Rocío Wanninkhof is murdered. Her mother's ex-partner, Dolores Vázquez, is suspected. Did she do it? A second victim reveals the truth.",,
Grassland,2022,1h 33m,93,"https://m.media-amazon.com/images/M/MV5BYjdjN2Q2NzUtMmQ0Zi00NWY4LTk4YjMtMzU0YmVjZDE5MzBlXkEyXkFqcGdeQXVyMTI1MTg1NzMz._V1_QL75_UY281_CR4,0,190,281_.jpg",,"Biography, Crime, Drama",6.5,1400,Iran,Kazem Daneshi,Kazem Daneshi,"Pejman Jamshidi, Sara Bahrami, Setareh Pesyani, Tarlan Parvaneh, Mahdi Zaminpardaz, Erfan Naseri, Yasna Mirtahmasb, Maedeh Tahmasebi, Roya Javidnia, Matin Heydarinia, Sadaf Espahbodi, Farrokh Nemati, Mehran Emambakhsh, Mohammad Motazedi, Hossein Valizadeh, Ali Amir-Khalili, Mohammad-Mehdi Ahadi, Arshia Tavakoli","The truth carries a heavy burden, whether it is said that it sets off a storm, or it remains in the heart that disturbs man. Between telling the truth and revealing a secret or being silent and expedient, one is preferable to the other.",,
Declaration,2022,1h 47m,107,"https://m.media-amazon.com/images/M/MV5BNGFlNjFhMzgtMmVhMS00MDI0LThjZTAtMWYzZTVlODE0ZGU2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY281_CR18,0,190,281_.jpg",,Drama,6.5,4800,India,Mahesh Narayanan,Mahesh Narayanan,"Kunchacko Boban, Kannan Arunachalam, Danish Husain, Faisal Malik, Sidharth Bhardwaj, Loveleen Mishra, Dimpy Mishra, Divya Prabha, Kiran Peethambaran, Saifudheen E., Gaurhav Nagar, Faizal Malik","Hareesh and Reshmi, an immigrant couple from Kerala working in a medical gloves factory near Delhi, who aspire to go abroad for a better life. During the COVID-19 lockdowns, when an old video resurfaces among the factory workers, it opens up a Pandora's box that threatens the cou... Read all",,
De De Pyaar De,2019,Not Rated,135,"https://m.media-amazon.com/images/M/MV5BOTRiYzExNWItNDk4ZS00Y2RiLTgwNmUtODI5N2FmOGM5NzM3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR2,0,190,281_.jpg",,"Comedy, Drama, Romance",6.5,8900,India,Akiv Ali,"Surabhi Bhatnagar, Tarun Jain, Luv Ranjan","Ajay Devgn, Tabu, Rakul Preet Singh, Jimmy Shergill, Alok Nath, Madhumalti Kapoor, Bhavin Bhanushali, Gandharv Dewan, Kumud Mishra, Sunny Singh, Inayat Sood, Minhaz Zee, Jaaved Jaaferi, Nadine Payne, Rajveer Singh, Harry Anton, Radhika Bangia, Samantha Sharon Watson",A 50-year-old single father faces disapproval from his family and his ex-wife when he falls in love with a 26-year-old woman.,,1473116
Inve$titorii,2021,1h 45m,105,"https://m.media-amazon.com/images/M/MV5BNDNhMmVjMGQtMGY5NC00M2QzLWFlZDAtMTViOWM4ODY5MDFlXkEyXkFqcGdeQXVyMzMwODI3NDE@._V1_QL75_UX190_CR0,2,190,281_.jpg",,"Comedy, Romance",6.5,1000,Romania,Iura Luncasu,"Alex Cotet, Raul Gheba","Codin Maticiuc, Andrei Mateiu, Cosmin Natanticu, Gabriel Radu, Raluca Aprodu, Diana Sar, Levent Sali, Adrian Alexandru Bumbes, Elisa Calin, Maria Popovici","The story of three men, old friends, who work at a car parts factory in a provincial town - When the factory is bought by some foreign investors, the three, along with many other employees, are laid off. They are offered compensatory salaries for one year, so they decide to spend... Read all",,
A Girl Missing,2020,1h 51m,111,"https://m.media-amazon.com/images/M/MV5BNDc3NzI3MmMtODRhYy00ZDU5LThlMjktOWQwOGQyYjk1YmRjXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Drama, Mystery",6.5,1100,Japan,Kôji Fukada,"Kôji Fukada, Kazumasa Yonemitsu","Mariko Tsutsui, Mikako Ichikawa, Sôsuke Ikematsu, Kentez Asaka, Mitsuru Fukikoshi, Nahoko Kawasumi, Miyû Ogawa, Ren Sudô, Hisako Ôkata",A home-care nurse's relationship with the family she has spent years working for is threatened when her nephew is arrested for kidnapping their daughter.,,
Legend of Deification,2020,TV-PG,110,"https://m.media-amazon.com/images/M/MV5BZTEwNzRjNjgtMmM1Yy00ZDY3LWIyZDgtOWNlZWY1ZGYzNzg0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR2,0,190,281_.jpg",,"Animation, Action, Adventure",6.5,2100,China,Teng Cheng,"Li Wei, Qianying Xie","Guanlin Ji, Guangtao Jiang, Lu Li, Yan Meme, Yang Ning, Xin Shan, Nazeeh Tarsha, Tu-Te-Ha-Meng, Xi Zheng","Banished to the mortal world, a warrior has to slay a demon to return to the heavenly realm and become a god.",,240646355
Notes for My Son,2020,TV-MA,84,"https://m.media-amazon.com/images/M/MV5BMzAzYmM1ZDEtODJmNS00ZGFiLWJkMGEtNWIwMTc1MDEwY2ZiXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_QL75_UY281_CR5,0,190,281_.jpg",,Drama,6.5,1000,Argentina,Carlos Sorin,Carlos Sorin,"Valeria Bertuccelli, Esteban Lamothe, Julian Sorin, Mauricio Dayub, Malena Pichot, Mónica Antonópulos, Fabián Arenillas, Paola Barrientos, Diego De Paula, Diego Gentile, Ana Katz, Ana Pauls, Natalia Pellegrini, Carla Quevedo, Nilda Raggi, Diego Reinhold, Romina Ricci, Beatriz Spelzini",A woman with terminal cancer decides to keep a notebook full of musings on life and love for her toddler son to read after she dies.,,
A Good Doctor,2020,1h 30m,90,"https://m.media-amazon.com/images/M/MV5BMDVhY2JmNWUtYzA2Yy00MWJiLWJhZTYtM2JkMDU2MGUyZGNmXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR11,0,190,281_.jpg",,Comedy,6.5,2100,France,Tristan Séguéla,"Jim Birmant, Tristan Séguéla","Michel Blanc, Hakim Jemili, Solène Rigot, Chantal Lauby, Franck Gastambide, Artus, Fadily Camara, Ophélia Kolb, Maxence Tual, Jacques Boudet, Marie-Christine Adam, Nicolas Vaude, Natalie Beder, Maxime Elias-Menet, Lucia Sanchez, Rodrigo Saavedra, Marius Yelolo, Régine Mondion","On Christmas Eve, Serge is the only on-call emergency doctor available. Struck by a crippling back-ache, he gets help from a pizza delivery boy who will need to step in the doctor's shoes.",,6327573
Nina Wu,2020,Unrated,102,"https://m.media-amazon.com/images/M/MV5BZGZjNWJmMzMtNzdmOC00MDRjLWIzZGMtMTcwMWEyMWYwM2M3XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,Drama,6.5,1300,Taiwan,Midi Z,"Ke-Xi Wu, Midi Z","Ke-Xi Wu, Vivian Sung, Kimi Hsia, Li-Ang Chang, Jen-Shuo Cheng, Ping-Chun Cheng, Melody Chiu, Amanda Chou, Tai-chi Fan-Chiang, Ying-Hsuan Hsieh, Shang-Ho Huang, Lee-zen Lee, Phoebe Lin, Sean Lin, Fabian Loo, Vicci Pan, Ming-Shuai Shih, Shau-Ching Sung","Nina Wu, a girl who leaves small theatre company in the country for the big city in pursuit of her actress dream. The wait seems to be endless, as she lives a lonely and repressed life combined with hereditary condition, she suffers from minor depression. One day, she gets a role... Read all",,
Shawn Mendes: In Wonder,2020,TV-MA,83,"https://m.media-amazon.com/images/M/MV5BNDRkMGM5YTQtOGMzZS00ZGJiLTg5YWMtYjg4NTcyZTk0MzAzXkEyXkFqcGdeQXVyMTI0OTAwOTgy._V1_QL75_UY281_CR0,0,190,281_.jpg",,"Documentary, Music",6.5,2200,United States,Grant Singer,Connor Brashier,"Shawn Mendes, Camila Cabello, Evan A. Dunn","A portrait of singer/songwriter Shawn Mendes' life, chronicling the past few years of his rise and journey.",,
Comrade Drakulich,2019,1h 35m,95,"https://m.media-amazon.com/images/M/MV5BODQ5MzhlYWQtYzZmNi00MWJmLThmZTEtZDU5OGY5ZTZiMTI0XkEyXkFqcGdeQXVyMTgzOTI4MzY@._V1_QL75_UY281_CR3,0,190,281_.jpg",,"Comedy, Fantasy, Horror",6.5,2800,Hungary,Márk Bodzsár,Márk Bodzsár,"Lili Walters, Ervin Nagy, Zsolt Nagy, Szabolcs Thuróczy, István Znamenák, Nelli Szücs, Alexandra Borbély, Mónika Balsai, Roland Rába, Éva Kerekes, Zsolt Trill, Tibor Bödõcs, Hanna Pálos, András Vinnai, Judit Rezes, András Balogh, Miklós Székely B., Anna Mészöly","Vampires are among us. But no need to worry: the Hungarian Secret Police are after them, and beyond the usual spy gadgets, they even use garlic to repel the beasts. Hungary in the 70s. Comrade Fábián (Zsolt Nagy), the Hungarian hero of the Cuban revolution, comes home to take par... Read all",2000000,418389
Fauci,2021,PG-13,104,"https://m.media-amazon.com/images/M/MV5BMWRiYTJiOWUtZjQxNC00NTY4LTgzZmQtODk5OTRmNWQwNWYwXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UY281_CR0,0,190,281_.jpg",,"Documentary, Biography, History",6.5,13000,United States,John Hoffman,Janet Tobias,"Bono, George W. Bush, Francis Collins, Anthony Fauci, Jennifer Fauci, Thomas Frieden, Laurie Garrett, Bill Gates, Christine Grady, Larry Kramer, Apoorva Mandavilli, Susan Rice, Peter Staley","A glimpse into infectious disease specialist, Dr. Anthony Fauci who has led the U.S. fight against every epidemic the country has faced from AIDS to SARS to Ebola, and the ongoing COVID-19.",,
League of Legends Origins,2019,Not Rated,77,"https://m.media-amazon.com/images/M/MV5BYzg1NTQ2NjItYWJiMS00Zjg0LWEwNDAtNjc0MWRjMTY2Y2QzXkEyXkFqcGdeQXVyMjY2OTU0MTg@._V1_QL75_UX190_CR0,0,190,281_.jpg",,Documentary,6.5,1100,United States,Leslie Iwerks,,"Nick Allen, ""Imane Pokimane Anys"", David Banks, Brandon Beck, Dustin Beck, Paul Bellezza, ""Rivington Riv Bisland III"", Tom Cadwell, Bridget Davidson, ""Stephen Snoopeh Ellis"", Chris Enock, Travis Gafford, Scott Gelb, Colt Hallam, ""Daerek LemonNation Hart"", Ariel Horn, Dylan Jadeja, Jeff Jew","In League of Legends Origins, Academy Award nominated Director, Leslie Iwerks explores the history of the community that has made League of Legends one of the most-played PC game in history and one of the fastest growing sports in the world. Told by the fans who lived it, the pla... Read all",,
Menteur,2019,1h 51m,111,"https://m.media-amazon.com/images/M/MV5BNjQ2MTAyZTQtNWZkMS00MDg5LWFmNTEtMmU0Y2VjYWY3Y2ZjXkEyXkFqcGdeQXVyMTAyMzYwNzgw._V1_QL75_UY281_CR3,0,190,281_.jpg",,Comedy,6.5,1000,Canada,Émile Gaudreault,"Eric K. Boulianne, Émile Gaudreault, Sébastien Ravary","Louis-José Houde, Antoine Bertrand, Catherine Chabot, Anne-Élisabeth Bossé, Geneviève Schmidt, Véronique Le Flaguais, Luc Senay, Patrice Coquereau, Marie-Lise Pilote, Sonia Vachon, Didier Lucien, Vitali Makarov, Denise Filiatrault, Michel Laperrière, David Savard, Marie-Lyne Joncas, Mathieu Quesnel, Johanne-Marie Tremblay","Simon is a compulsive liar. His family and colleagues organize an intervention but it turns into a confrontation and Simon denies everything. The next day, he wakes up in a reality where all his lies are now proven facts.",,11596997
Sara's,2021,1h 59m,119,"https://m.media-amazon.com/images/M/MV5BMjg0OWZjM2EtMWU0Yi00YjBiLTg5MTEtMzVkZDBhZTdlNjA5XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY281_CR18,0,190,281_.jpg",,"Comedy, Drama, Romance",6.5,2500,India,Jude Anthany Joseph,Akshay Hareesh,"Anna Ben, Aju Varghese, Siddique, Sunny Wayne, Nilja K. Baby, Meera Nair, Abin Bino, Thushara Pillai, Siju Wilson, Srindaa, Vridhi Vishal, Mallika Sukumaran, Althaf Manaf, Pradeep Kottayam, Vijayakumar, Benny P. Nayarambalam, Boban Samuel, Smruthi Anish","Associate director Sara, is struggling to do her first project. Will she be able to succeed with her decisions and get things right?",,
137 Shots,2021,1h 44m,104,"https://m.media-amazon.com/images/M/MV5BZjk4ZDg0M2MtYTIwNS00OWIxLTkzODAtMzM2YjVlYzQyYjE4XkEyXkFqcGdeQXVyNTk5NjM2NDY@._V1_QL75_UY281_CR6,0,190,281_.jpg",,"Documentary, Crime",6.5,1100,United States,Michael Milano,,"Mansfield Frazier, Alonzo Mitchell, Mike DeWine, Timothy McGinty, Connie Schultz, Steve Loomis, Michelle Russell, James Gutierrez, ""Patrick DAngelo"", Michael Brelo, Jim Simone, Frank Johnson, Samaria Rice, Calvin Williams, ""John P. ODonnell"", Sherrie Royster, Alfredo Williams, John Jordan","In this documentary, law enforcement faces scrutiny as Americans demand justice after police violence claims multiple Black lives in Cleveland.",,
Chippa,2020,1h 30m,90,"https://m.media-amazon.com/images/M/MV5BMWI0ZTU2NTUtODkzMC00Nzg1LWFlMzMtZDkwNDVmYTc1YmUwXkEyXkFqcGdeQXVyNTUzNDE4NjY@._V1_QL75_UX190_CR0,3,190,281_.jpg",,Drama,6.5,1200,India,Safdar Rahman,Safdar Rahman,"Sunny Pawar, Mala Mukherjee, Surojit, Dilip, Tanaji Dasgupta, Sumeet Thakur, Nirmolendu Ghosh, Udayshankar Pal, Sanjeeb, Sayan Paul, Srabonti Bhattacharya, Shruti Ghosh, Gautam Sarkar, Masood Akhtar, Adrija Paul, Pallabi Sarkar, Riya Das, Bhanu Naskar","On the eve of his tenth birthday, when Chippa receives a letter for his long-absent father, he decides to leave his pavement abode to find out more.",,
The Secret Men Club,2019,1h 45m,105,"https://m.media-amazon.com/images/M/MV5BZjkzODM4ODAtM2M2ZS00MjgxLWFjYjYtOThmNDljY2EyM2Y2XkEyXkFqcGdeQXVyNjc0NjIwMDE@._V1_QL75_UX190_CR0,2,190,281_.jpg",,Comedy,6.5,2800,Egypt,Khaled El Halafawy,"Mohamed Nasser Hamza, Ayman Wattar","Karim Abdel Aziz, Ghadah Adel, Nisreen Tafish, Maged El-Kidwani, Bayoumi Fouad, Youssef Ahmed, Hamad Almutaani, Ahmed Amin, Fares Bakr, Julia Chaouachi, Mohamed El Gohary, Moataz El Tony, Hamdi El-Mirghani, Eslam El-Sayed, Shady Eldanf, Hoda Eletreby, Ahmed Elkholy, Khaled Elkodosy","Where some men decide to assemble, and call it ""the secret men's club"", where the dentist helps Adham a group of male friends to join the club, after the escalating relationship with his wife, after marriage lasted more than ten years, and suffered a big gap, She resorts to watch... Read all",,1099982
Magnetic,2018,1h 55m,115,"https://m.media-amazon.com/images/M/MV5BY2IxNTcxMjMtZGRjNy00ZGI0LTkyZTMtMzc1NGExY2I5YmNiXkEyXkFqcGdeQXVyNzM3OTY3MzY@._V1_QL75_UX190_CR0,1,190,281_.jpg",,"Documentary, Sport",6.5,1100,France,Thierry Donard,Thierry Donard,"Wille Lindberg, Malachi Templeton","The tale of men and women attracted by the magnetic force of unleashed elements. The team has travelled the globe to the most remote locations, from New Zealand to Pakistan to the Islands of Tahiti, bringing the latest camera technology and joined by the best atheletes in their d... Read all",,614
The Krays: Gangsters Behind Bars,2021,1h 37m,97,"https://m.media-amazon.com/images/M/MV5BOTRhZGQ4ZmEtYjgwOS00MDc3LWJiODgtOWUwODU4ZWFhYjA2XkEyXkFqcGdeQXVyODcyNDkyMzY@._V1_QL75_UY281_CR5,0,190,281_.jpg",,Documentary,6.5,1000,United Kingdom,Richard John Taylor,Richard John Taylor,"John Altman, Charles Bronson, Dave Courtney, Nina Cranstoun, Maureen Flanagan, Bruce Jones, Charlie Kray, Reggie Kray, Ronald Kray, Noel Brendan Mcalley, Stephen Sayers, Tony Sayers, Christian Simpson, Richard John Taylor, Celia Wraith, Steve Wraith",,,
Bhajarangi 2,2021,2h 35m,155,"https://m.media-amazon.com/images/M/MV5BYTFmZTE0ZDAtMzkxZC00ZmRlLTlmYWMtNDUwZTY3NzcxYjBkXkEyXkFqcGdeQXVyMTA1NzEzOTU1._V1_QL75_UX190_CR0,11,190,281_.jpg",,"Action, Fantasy",6.5,1400,India,Harsha,Harsha,"Shivarajkumar, Bhavana, Shruti, Cheluvaraj, Babu Hirannayya, Saurav Lokesh, Bhajarangi Loki, Shivaraj K.R. Pete, Veena Ponnappa","The hero with a violent past goes to another village and connects with a good soul. He intends to protect Dhanvantari's sacred book, fights the villain, and aims to avenge his sister's death.",,6021
Mann Kasturi Re,2022,2h 2m,122,"https://m.media-amazon.com/images/M/MV5BYWNiN2JiYTYtYzdlYy00YTJmLWE2MWMtZGMzNTlmMGIyY2VlXkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_QL75_UX190_CR0,2,190,281_.jpg",,"Mystery, Romance",6.5,2000,India,Sanket Mane,"Sumit Giri, Sanket Mane","Abhinay Berde, Tejasswi Prakash, Vinamra Babhal, Rajshri Deshpande, Tushar Ghadigaokar, Veena Jamkar, Aakash Mithbavkar, Adarsh Swaroop, Kiran Tambe, Praful Samant, Asit Redij, Dhanashree Antarkar, Ajit Bhure, Kishore Chougule, Nitin Gurav, Abhijit Kulkarni, Anil Chhatre, Siddhath Khirid",Worlds collide when rich girl Shruti falls in love with middle class boy Siddhant. She is full of life and charming while he is quiet and sweet. Siddhant is serious about his career and looking after his mother. However Shruti convinces him to get into a relationship with her and... Read all,,
Castle of Dreams,2019,1h 22m,82,"https://m.media-amazon.com/images/M/MV5BNjEyZDc2NzQtN2NiMy00MzNiLTk1N2MtNDVlZWFlNjFhOWFmXkEyXkFqcGdeQXVyMjM4MTE0NzQ@._V1_QL75_UY281_CR3,0,190,281_.jpg",,Drama,6.5,1300,Iran,Reza Mirkarimi,"Mohammad Davoudi, Mohsen Gharaie","Hamed Behdad, Zhila Shahi, Azadeh Nobahar, Niousha Alipour, Yuna Tadayyon, Akbar Aein, Mohammad Ashkanfar, Zoheir Yari, Babak Lotfi Khajepasha, Saleh Karami, Mohammad Asgari, Hossein Rezaian Kolemarz, Hossein Rezaian Kolemarz, Emre Tetikel","When the mother of a separated family dies, Jalal the father returns to sort things out but he does not want to take the children with him.",,
Natyam,2021,2h 16m,136,"https://m.media-amazon.com/images/M/MV5BM2FkM2YzYTgtNTEwZi00ZTNkLWJlNWEtYjRkOTFmMjFmYWY2XkEyXkFqcGdeQXVyOTc2MTgwNjY@._V1_QL75_UX190_CR0,2,190,281_.jpg",,Drama,6.5,1300,India,Revanth Korukonda,Revanth Korukonda,"Sandhya Raju, Kamal Kamaraju, Rohit Behal, Aditya Menon, Subhalekha Sudhakar, Bhanupriya, Darbha Appaji Ambarisha, Hyper Aadi, Srikrishna Avadhanula, Teki Ramesh Babu, Mohit Baid, Ashok Chandra, Dhyeeraja Dantuluri, Baby Deevena, Priyanka Dembla, Teiyanka Dembla, Dheeraja, Gangadhar","In the ancient dance village Natyam, Sitara attempts to resurrect her Guru's forgotten masterpiece choreography and discovers the true power and purpose of Indian Classical Dance. To dance is to tell a story that can change our world.",,
1996 Dharmapuri,2022,2h 12m,132,"https://m.media-amazon.com/images/M/MV5BMzdmOTdmMzgtNGZmYS00MTZkLTkwMTMtZjhiMjU3NGUxMDUzXkEyXkFqcGdeQXVyOTc2MTgwNjY@._V1_QL75_UX190_CR0,2,190,281_.jpg",,"Action, Drama, Romance",6.5,2000,India,Jagath,Jagath,"Tripura Nimmagadda, Aparna Devi, Janardhan, Naga Mahesh, Kalyan Shankar, Gagan Vihari","Hanumantha Rao, the Sarpanch of Dharmapuri, has a foster kid named Suri, who falls for a girl Malli. Her mother disapproves of him and asks Laxmi Rajyam Patel, his father's political opponent to intervene. Will the sarpanch go by the rules or will he help the lovebirds?",,
Praana,2019,1h 47m,107,"https://m.media-amazon.com/images/M/MV5BYzRhYTI3NDctYmRhOS00ZmE4LTlkNjQtNWU5YjI1ZTVjNDc0XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UY281_CR11,0,190,281_.jpg",,"Crime, Drama, Horror",6.5,1100,India,V.K. Prakash,Rajesh Jayaraman,Nithya Menen,A young woman decides to live a life of solitary in an old mansion away from the city's hustle bustle. Little does she know that the nature surrounding her has other plans for her.,,8892
